avatar_subtle,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,z1,z2,human_annotation,subtle_super_clusters,subtle_sub_clusters,Corrlation,moving,moving2,cca,ccf
7144,-3.2465,1.8177,1.9527,-3.491,0.69036,2.2276,-6.2294,-2.8496,1.1812,-4.2105,-0.73611,1.5769,-5.28,-1.815,0.73882,-7.1133,-0.31167,0.33228,-3.8408,1.0908,0.29211,-4.7483,1.2192,0.35427,-7.7254,-8.05,1.119,2.3514054,2.5075054,grooming,4,53,pos,True,False,,
7145,-3.285,2.0772,1.9828,-3.5375,1.0689,2.2276,-6.1793,-2.7495,1.1748,-4.2105,-0.49902,1.5769,-5.2617,-1.815,0.7549,-7.1042,-0.31167,0.33595,-3.8133,1.5675,0.29211,-4.7483,1.265,0.35427,-7.7254,-8.0068,1.119,2.3824863,3.3092263,grooming,4,4,pos,True,False,,
7146,-3.3164,2.3528,2.0022,-3.5704,1.3862,2.2276,-6.0739,-2.634,1.1559,-4.2105,-0.27057,1.5769,-5.2342,-1.8058,0.77074,-7.0583,-0.31167,0.34811,-3.74,1.9158,0.29211,-4.7392,1.4208,0.35427,-7.7254,-7.8076,1.1182,2.3321114,3.5141697,grooming,4,4,pos,True,False,0.3746328327878206,-0.2789827076023419
7147,-3.3164,2.8859,2.0302,-3.5704,1.9266,2.2276,-5.8877,-2.4886,1.1559,-4.2105,0.15212,1.5769,-5.1883,-1.7783,0.77848,-6.9942,-0.28417,0.35679,-3.6575,2.0625,0.29212,-4.6475,2.3283,0.35427,-7.6843,-7.34,1.1164,2.2858064,3.5535443,grooming,4,4,pos,True,True,0.3746328327878206,-0.2789827076023419
7148,-3.3164,3.6647,2.0302,-3.5704,2.6605,2.2276,-5.8009,-2.1247,1.1393,-4.1332,0.75657,1.5769,-4.6858,-1.7508,0.78549,-6.8842,-0.18333,0.35679,-3.6117,2.1908,0.29212,-4.5283,3.4742,0.35427,-7.4572,-6.7101,1.1138,2.5604627,3.9763792,grooming,4,7,pos,True,True,0.3746328327878206,-0.2789827076023419
7149,-3.3164,4.244,2.0302,-3.5704,3.277,2.2276,-5.8009,-1.4559,1.1224,-3.9158,1.3907,1.5769,-3.9717,-1.7142,0.89976,-6.1233,-0.036667,0.35679,-3.52,2.2733,0.29212,-4.4642,3.8683,0.35427,-7.2078,-6.104,1.1125,2.1849043,4.302142,grooming,0,58,pos,True,True,0.3746328327878206,-0.2789827076023419
7150,-3.3164,4.5345,2.0302,-3.5704,3.7117,2.2276,-5.7729,-0.82632,1.1224,-3.7648,1.951,1.5769,-3.6772,-1.6775,1.0144,-5.4358,1.2192,0.35679,-3.3367,3.135,0.29342,-4.3725,3.9417,0.35427,-7.1398,-5.7067,1.1094,2.2642748,4.335651,grooming,0,58,pos,True,True,0.3746328327878206,-0.2789827076023419
7151,-3.3164,4.8396,2.0747,-3.5704,3.9405,2.2276,-5.7557,-0.32996,1.1043,-3.7575,2.4561,1.5769,-3.603,-1.6317,1.0302,-5.4083,2.9975,0.35284,-3.1808,4.18,0.3108,-4.3083,3.9967,0.35427,-7.1398,-5.2959,1.1068,2.3391502,4.659959,grooming,0,2,pos,True,True,0.3746328327878206,-0.2789827076023419
7152,-3.3164,5.1457,2.0925,-3.5704,4.0227,2.2276,-5.7321,0.28355,1.1043,-3.7166,2.9921,1.5769,-3.564,-1.5125,1.0434,-5.3625,3.6117,0.35108,-3.135,4.4458,0.32938,-4.2992,4.501,0.35427,-7.1398,-4.8299,1.106,2.4057374,4.330335,grooming,0,58,pos,True,True,0.3746328327878206,-0.2789827076023419
7153,-3.3164,5.3206,2.0925,-3.5704,4.0408,2.2276,-5.6996,0.85385,1.1043,-3.6723,3.4983,1.5769,-3.4255,-1.3476,1.0538,-5.28,3.63,0.35284,-3.1167,4.5558,0.34646,-4.2717,5.0241,0.35427,-7.1398,-4.4804,1.106,2.477117,4.1420584,grooming,0,58,pos,True,False,0.3746328327878206,-0.2789827076023419
7154,-3.3164,5.3206,2.1182,-3.5704,4.0408,2.2276,-5.3448,1.1157,1.0967,-3.6509,3.7071,1.5769,-2.9855,-1.1648,1.079,-5.2067,3.6483,0.35679,-3.0617,4.5558,0.37063,-4.235,5.0241,0.35427,-7.1398,-4.1637,1.106,2.3444614,3.9953558,grooming,0,58,pos,True,False,,
7155,-3.3164,5.3206,2.242,-3.5704,4.0408,2.3494,-4.8042,1.2757,1.0967,-3.6278,3.7071,1.5769,-2.6513,-1.0596,1.0978,-5.1436,3.6758,0.362,-2.9517,4.6383,0.38292,-4.1892,5.0241,0.35499,-7.1398,-3.8314,1.106,2.460969,3.5196471,grooming,4,4,pos,True,False,,
7156,-3.285,5.3206,2.5069,-3.5407,4.0408,2.4866,-4.5845,1.5544,1.0967,-3.6168,3.7071,1.6512,-2.6513,-1.0596,1.104,-5.0702,4.2808,0.3644,-2.86,4.6865,0.3868,-4.1525,5.0241,0.35574,-7.1398,-3.4762,1.106,2.5158746,3.2495759,grooming,4,4,pos,True,False,,
7157,-3.2465,5.3206,2.7099,-3.491,4.0408,2.5862,-4.5518,1.9886,1.1017,-3.5879,3.7071,1.7647,-2.6513,-1.0596,1.1044,-5.0325,5.1608,0.3644,-2.8325,4.7157,0.39161,-4.1433,5.0644,0.35574,-7.1398,-3.0723,1.1039,2.5444884,3.1914208,grooming,4,4,pos,True,False,,
7158,-3.1321,5.3206,2.8174,-3.4592,4.0408,2.8305,-4.5224,2.3352,1.1017,-3.5582,3.7347,1.834,-2.6513,-1.0596,1.113,-5.0233,5.4542,0.3644,-2.8142,4.7662,0.41644,-4.1433,5.097,0.35814,-7.1398,-2.7165,1.0865,2.467473,3.0078726,grooming,4,4,na,True,False,,
7159,-2.9905,5.359,2.89,-3.3676,4.0584,3.0094,-4.5041,2.4309,1.0828,-3.5269,3.7524,1.8558,-2.6513,-1.0182,1.113,-5.0233,5.4633,0.3644,-2.7867,4.8244,0.46149,-4.1342,5.1143,0.38829,-7.1398,-2.4503,1.0581,2.1823087,2.052535,grooming,4,31,na,False,False,,
7160,-2.8153,5.4232,3.0195,-3.261,4.1029,3.0285,-4.5041,2.4329,1.0828,-3.4661,3.7818,1.8822,-2.6513,-0.98086,1.113,-5.0233,5.4817,0.36548,-2.7592,4.8896,0.50226,-4.0975,5.1214,0.41623,-7.1398,-2.2881,1.0444,2.3109202,2.0862536,grooming,4,31,na,False,False,,
7161,-2.5314,5.4637,3.1708,-3.1715,4.1384,3.0846,-4.5041,2.4329,1.0828,-3.4275,3.8111,1.9122,-2.6513,-0.79092,1.113,-5.0233,5.5,0.36778,-2.7317,4.8896,0.54238,-4.015,5.1356,0.53221,-7.1398,-2.2305,1.0444,-1.2650139,0.40759006,grooming,0,0,na,False,False,,
7162,-2.3227,5.4637,3.1946,-2.9115,4.183,3.1469,-4.5041,2.4329,1.0828,-3.4215,3.8272,1.9319,-2.6513,-0.6017,1.113,-5.0142,5.5,0.36778,-2.695,4.8896,0.59304,-3.7767,5.1888,0.73478,-7.1398,-2.1909,1.0444,-1.7138181,-0.18787475,grooming,0,35,na,False,False,,
7163,-2.2508,5.4637,3.3743,-2.4691,4.183,3.1816,-4.5041,2.4329,1.0828,-3.3972,3.8272,1.9358,-2.6513,-0.60094,1.113,-4.9958,5.5183,0.36778,-2.5025,4.8896,0.63356,-3.2339,5.2022,0.91577,-7.1398,-2.167,1.0581,-1.9310803,-0.21233135,grooming,0,10,na,False,False,,
7164,-2.2136,5.4637,3.7058,-2.1694,4.183,3.4561,-4.5041,2.4329,1.0828,-3.2283,3.8272,2.0476,-2.6513,-0.60022,1.113,-4.9867,5.5367,0.36778,-2.1951,4.8896,0.9271,-2.6647,5.2022,1.0748,-7.1398,-2.111,1.0581,-1.978227,-0.3367672,grooming,0,10,na,False,False,,
7165,-2.2024,5.4637,4.1096,-1.977,4.183,3.8667,-4.5224,2.4329,1.0828,-3.0555,3.8272,2.2519,-2.6513,-0.60022,1.113,-4.9867,5.5458,0.36548,-2.0311,4.9327,1.4565,-2.4029,5.2046,1.1581,-7.1398,-2.0455,1.0444,-2.1153188,-1.170826,grooming,0,43,na,False,False,,
7166,-2.1562,5.4637,4.3913,-1.7897,4.183,4.2087,-4.5518,2.4329,1.0765,-3.0081,3.8272,2.4841,-2.6513,-0.5973,1.1044,-4.9775,5.555,0.36548,-1.9938,4.9463,1.9289,-2.313,5.2046,1.1807,-7.1398,-2.0062,1.0151,-2.0028946,-0.9904367,grooming,0,55,na,False,False,,
7167,-1.9781,5.4637,4.6527,-1.725,4.1384,4.6265,-4.577,2.4329,1.0701,-3.0033,3.8272,2.7437,-2.6513,-0.59411,1.1044,-4.9683,5.555,0.3644,-1.9938,4.9463,2.2229,-2.2665,5.2046,1.2508,-7.1398,-1.9394,0.98846,-1.8517226,-0.95722765,grooming,0,55,na,False,False,,
7168,-1.7735,5.4365,5.025,-1.725,4.1029,5.0062,-4.5711,2.4329,1.0643,-3.0033,3.8272,2.9601,-2.6513,-0.59296,1.1044,-4.9683,5.555,0.3644,-1.9733,4.9463,2.3599,-2.2665,5.1784,1.454,-7.1398,-1.8221,0.9722,3.718411,0.51086015,grooming,4,67,na,False,False,,
7169,-1.7735,5.3723,5.2331,-1.725,4.0632,5.173,-4.557,2.4361,1.0643,-3.0033,3.8272,3.0821,-2.6513,-0.59135,1.1044,-4.9683,5.555,0.36548,-1.9532,4.9463,2.4794,-2.2665,5.1757,1.61,-7.1398,-1.6866,0.9722,3.7733417,0.5478454,grooming,4,67,na,False,False,,
7170,-1.7735,5.3206,5.3002,-1.725,4.0521,5.2045,-4.557,2.4459,1.0701,-3.0033,3.8111,3.122,-2.6932,-0.58466,1.0985,-4.9683,5.555,0.36548,-1.9532,4.9463,2.5508,-2.2665,5.1721,1.6394,-7.1398,-1.6026,0.9722,3.9233098,0.65733474,grooming,0,77,na,False,False,,
7171,-1.702,5.3206,5.3216,-1.725,4.0521,5.2629,-4.5793,2.4591,1.0701,-3.0033,3.8111,3.159,-2.7348,-0.57744,1.0985,-4.9683,5.555,0.36548,-1.9532,4.9463,2.572,-2.2665,5.1591,1.7432,-7.2086,-1.5553,0.9722,4.195112,0.9057769,grooming,0,77,na,False,False,,
7172,-1.6096,5.3206,5.3216,-1.725,4.0521,5.3013,-4.5953,2.4591,1.0701,-3.0033,3.8111,3.1844,-2.8446,-0.57356,1.0978,-4.9683,5.555,0.363,-1.9532,4.9463,2.572,-2.2408,5.151,1.8914,-7.279,-1.527,0.9722,4.306579,0.9067802,grooming,0,77,na,False,False,,
7173,-1.6096,5.3206,5.3216,-1.725,4.0521,5.3013,-4.6151,2.4591,1.0701,-3.0033,3.8111,3.1844,-2.9517,1.447,0.72841,-4.9683,5.555,0.3604,-1.944,4.9327,2.5765,-2.2408,5.151,2.045,-7.4166,-1.5169,0.94673,4.219323,0.8793598,grooming,0,77,na,False,False,,
7174,-1.6096,5.3206,5.3216,-1.725,4.0521,5.3013,-4.6254,2.4459,1.0701,-3.0033,3.8111,3.1844,-2.9608,3.4833,0.35147,-4.9683,5.555,0.35817,-1.944,4.9327,2.5765,-2.2408,5.151,2.0651,-7.5666,-1.401,0.90943,4.2469473,0.85669565,grooming,0,77,na,False,False,,
7175,-1.5102,5.3044,5.3216,-1.725,4.0521,5.3013,-4.6355,2.4459,1.0701,-3.0033,3.8111,3.1844,-2.97,3.5017,0.34218,-4.9683,5.5642,0.35494,-1.91,4.9118,2.5765,-2.2139,5.1356,2.1507,-7.5997,-1.2694,0.90943,4.2049055,0.8537379,grooming,0,77,na,False,False,,
7176,-1.4545,5.2997,5.3216,-1.725,4.0521,5.3013,-4.6591,2.4459,1.0701,-3.0033,3.7818,3.1844,-2.97,3.5108,0.33854,-4.9683,5.5733,0.35284,-1.8786,4.8892,2.5765,-2.2091,5.1214,2.1507,-7.6209,-1.2138,0.90943,4.156188,0.86752087,grooming,0,77,na,False,False,,
7177,-1.4101,5.2984,5.3216,-1.6861,4.0408,5.3013,-4.6591,2.4591,1.0672,-3.0024,3.7619,3.1844,-2.97,3.5108,0.33567,-4.9683,5.5733,0.35108,-1.8641,4.8671,2.5765,-2.2022,5.1187,2.1507,-7.6297,-1.1698,0.93741,3.9764023,0.6721642,grooming,0,77,na,False,False,,
7178,-1.3187,5.2984,5.3216,-1.658,3.9879,5.3013,-4.6591,2.4664,1.0672,-2.9849,3.7521,3.1844,-2.97,3.5108,0.32191,-4.9683,5.5733,0.34597,-1.8334,4.8439,2.5765,-2.1867,5.1124,2.1507,-7.6611,-1.1652,0.93741,3.7577333,0.5151055,grooming,4,67,na,False,False,,
7179,-1.3187,5.2984,5.3216,-1.658,3.9244,5.3013,-4.6591,2.4769,1.0672,-2.9694,3.7437,3.1844,-2.9792,3.5108,0.29537,-4.9683,5.5733,0.33942,-1.8063,4.8345,2.5765,-2.1622,5.1072,2.1507,-7.7031,-1.1604,0.93741,3.6032703,0.48702556,grooming,4,67,na,False,False,,
7180,-1.3187,5.2539,5.3216,-1.6617,3.9244,5.3013,-4.6591,2.5082,1.0629,-2.9461,3.7358,3.1844,-2.9883,3.5108,0.27924,-4.9683,5.5733,0.33942,-1.7737,4.8241,2.5765,-2.1485,5.0962,2.1507,-7.7266,-1.1604,0.93741,3.4266207,0.30870253,grooming,4,67,na,False,False,,
7181,-1.4101,5.2539,5.3216,-1.658,3.8951,5.3013,-4.6591,2.5338,1.0514,-2.9461,3.73,3.1844,-2.9883,3.5108,0.27603,-4.9683,5.5733,0.32596,-1.7332,4.8166,2.5765,-2.1388,5.0906,2.1507,-7.7347,-1.1553,0.93741,3.2099192,0.24722409,grooming,4,67,na,False,False,,
7182,-1.4545,5.1988,5.3216,-1.658,3.8483,5.3013,-4.6591,2.5357,1.0404,-2.9461,3.7153,3.1844,-2.9975,3.5108,0.27396,-4.9683,5.5733,0.30715,-1.7332,4.8166,2.5765,-2.1311,5.0906,2.1507,-7.7504,-1.146,0.93741,2.9484289,-0.27988204,grooming,3,14,na,False,False,,
7183,-1.4545,5.1391,5.3391,-1.6617,3.8075,5.3013,-4.6802,2.5357,1.0404,-2.9461,3.6987,3.1844,-3.0067,3.52,0.27243,-4.9683,5.5733,0.29949,-1.7134,4.8074,2.6011,-2.1208,5.0906,2.1644,-7.7698,-1.1362,0.93741,2.5723457,-0.55662024,grooming,4,24,na,False,False,,
7184,-1.4545,5.069,5.4042,-1.6884,3.7632,5.377,-4.6802,2.5357,1.0404,-2.9461,3.6987,3.1878,-3.0067,3.52,0.26959,-4.9683,5.5733,0.28542,-1.7097,4.8074,2.6011,-2.1085,5.0906,2.1792,-7.7818,-1.1221,0.93741,2.603011,-0.4537628,grooming,4,24,na,False,False,,
7185,-1.4545,5.069,5.4042,-1.6884,3.6725,5.377,-4.6802,2.5357,1.0404,-2.9461,3.6987,3.1878,-3.0158,3.52,0.26138,-4.9683,5.5733,0.27583,-1.6667,4.7723,2.6589,-2.1085,5.0906,2.1792,-7.7926,-1.1075,0.93741,2.1936238,-0.6002354,grooming,4,24,na,False,False,,
7186,-1.4101,5.0258,5.4042,-1.6884,3.6193,5.377,-4.6802,2.5357,1.0514,-2.8876,3.6987,3.1878,-3.0158,3.52,0.25483,-4.9683,5.5733,0.27375,-1.6493,4.7395,2.7263,-2.0879,5.0906,2.1792,-7.7926,-1.0876,0.84128,2.07013,-0.5750753,grooming,4,24,na,False,False,,
7187,-1.3628,4.9859,5.4042,-1.7128,3.6193,5.377,-4.6802,2.5357,1.0514,-2.8369,3.6987,3.1878,-3.0525,3.5292,0.25483,-4.9683,5.5733,0.27375,-1.6313,4.6855,2.7263,-2.0684,5.0736,2.1792,-7.7926,-1.0788,0.84128,2.0693545,-0.53484756,grooming,4,24,na,False,False,,
7188,-1.2771,4.9629,5.4042,-1.7319,3.6193,5.377,-4.6802,2.5357,1.0514,-2.8216,3.6916,3.1878,-3.0892,3.5383,0.25188,-4.9683,5.5733,0.27375,-1.6287,4.5763,2.7263,-2.0421,5.0199,2.1792,-7.7926,-1.0788,0.84128,1.3364147,-0.66533583,grooming,4,16,na,False,False,,
7189,-1.2469,4.9367,5.4042,-1.7487,3.617,5.377,-4.6802,2.5433,1.0629,-2.7931,3.6852,3.1878,-3.0983,3.5383,0.25293,-4.9683,5.5733,0.27375,-1.6181,4.497,2.7263,-2.0421,4.9635,2.1792,-7.7926,-1.0788,0.93741,0.59719485,-0.7112713,grooming,3,15,na,False,False,,
7190,-1.2553,4.8794,5.4016,-1.7546,3.5813,5.3585,-4.6951,2.5714,1.0629,-2.7931,3.6732,3.1878,-3.0983,3.5383,0.25293,-4.9683,5.5733,0.27375,-1.6059,4.4449,2.763,-2.0421,4.9038,2.1792,-7.7818,-1.0788,1.0919,-0.19218712,-1.0002966,grooming,0,36,na,False,False,,
7191,-1.2553,4.8228,5.4016,-1.7546,3.538,5.3535,-4.7107,2.5999,1.0514,-2.8222,3.6601,3.1878,-3.1075,3.5292,0.24972,-4.9683,5.5733,0.2701,-1.6181,4.2966,2.6685,-2.0044,4.7921,2.1792,-7.7698,-1.0376,1.1938,-0.031903148,-1.1058595,grooming,3,33,na,False,False,,
7192,-1.2553,4.6204,5.4016,-1.7546,3.3407,5.3535,-4.7107,2.6226,1.0382,-2.8876,3.5603,3.1878,-3.1167,3.52,0.24834,-4.9683,5.5642,0.2647,-1.6287,4.0441,2.6685,-2.004,4.6303,2.1792,-7.7698,-0.96653,1.1938,0.45159528,-1.1566786,grooming,3,15,na,False,False,,
7193,-1.2553,3.7042,5.2996,-1.7621,3.0715,5.3535,-4.7219,2.6438,1.0253,-2.9404,3.3908,3.1878,-3.1167,3.52,0.24463,-4.9683,5.555,0.25868,-1.6313,3.8582,2.6685,-2.004,4.4805,2.1792,-7.7698,-0.89066,1.1938,0.024596862,-1.0285758,grooming,0,36,na,False,False,,
7194,-1.2843,2.9704,5.2531,-1.7837,2.9406,5.191,-4.7769,2.6643,1.0068,-2.949,3.2736,3.0955,-3.1167,3.52,0.23099,-4.9775,5.555,0.25535,-1.6493,3.7949,2.5743,-2.004,4.4367,2.1792,-7.7698,-0.84445,1.1938,-0.3814476,-0.7300347,grooming,0,36,na,False,False,,
7195,-1.3144,2.7114,5.0449,-1.8159,2.8301,4.9067,-4.8092,2.6828,0.98373,-2.9868,3.2033,2.9561,-3.1258,3.52,0.23099,-4.9867,5.555,0.25465,-1.6667,3.6018,2.5552,-2.004,4.4367,2.1792,-7.7698,-0.81674,1.1958,-0.73159486,-1.0270814,grooming,0,12,na,False,False,,
7196,-1.3144,2.3991,4.7941,-1.8455,2.6684,4.642,-4.8431,2.6884,0.94453,-3.0198,3.1294,2.8651,-3.135,3.5108,0.23099,-4.9867,5.555,0.25465,-1.6667,3.3186,2.4713,-2.017,4.3083,2.1571,-7.7504,-0.80646,1.2002,-1.0778617,-0.8684868,grooming,0,12,na,False,False,,
7197,-1.3144,2.3044,4.7103,-1.8685,2.5291,4.5401,-4.8668,2.7044,0.89827,-3.0393,3.0676,2.7528,-3.1442,3.5017,0.23099,-4.9867,5.555,0.25465,-1.6667,3.2061,2.3535,-2.0533,4.1433,2.0725,-7.7347,-0.79775,1.2038,-1.1360052,-0.9224674,grooming,0,12,na,False,False,,
7198,-1.3144,2.2099,4.6787,-1.9146,2.4831,4.4699,-4.8708,2.7216,0.8712,-3.0393,3.0289,2.6793,-3.1533,3.5017,0.23099,-4.9867,5.555,0.25465,-1.6854,3.1795,2.2857,-2.0533,4.0158,1.9942,-7.678,-0.79775,1.2074,-1.3185321,-0.77767843,grooming,0,55,na,False,False,,
7199,-1.3144,2.1136,4.6787,-1.9146,2.3652,4.3664,-4.8759,2.7264,0.86151,-3.0393,2.9699,2.6323,-3.1625,3.5017,0.23099,-4.9958,5.555,0.25465,-1.6854,3.1717,2.2366,-2.0533,3.8417,1.9737,-7.678,-0.79775,1.2126,-1.8240442,-0.99913156,grooming,0,55,na,False,False,,
7200,-1.3144,2.0609,4.6787,-1.9015,2.2493,4.2819,-4.8896,2.7329,0.86151,-3.0393,2.9057,2.5654,-3.1717,3.4833,0.23099,-5.005,5.555,0.25465,-1.6854,3.1674,2.1841,-2.0533,3.6755,1.9445,-7.5006,-0.76878,1.2144,-2.2172685,-0.8587218,grooming,0,43,na,False,False,,
7201,-1.2843,1.9707,4.6431,-1.8533,2.2158,4.1988,-4.9017,2.7554,0.84827,-2.9908,2.8455,2.509,-3.1717,3.465,0.23099,-5.005,5.5642,0.25465,-1.6854,3.1586,2.1415,-1.9892,3.5746,1.9221,-7.2444,-0.72505,1.2145,-2.351364,-0.5880972,grooming,0,10,na,False,False,,
7202,-1.2553,1.8873,4.496,-1.8533,2.1555,4.1492,-4.9072,2.782,0.83137,-2.953,2.7924,2.4545,-3.1808,3.465,0.23099,-5.0142,5.5642,0.25465,-1.6854,3.1541,2.1007,-1.9384,3.4833,1.8377,-7.2205,-0.6468,1.2147,-3.1214716,-0.23953667,grooming,0,46,na,False,False,,
7203,-1.2414,1.8635,4.3845,-1.8159,2.1167,4.1191,-4.9154,2.7983,0.82401,-2.9404,2.7572,2.4294,-3.1992,3.465,0.23099,-5.0233,5.5733,0.25465,-1.6854,3.1503,2.0738,-1.8152,3.3825,1.7516,-7.2205,-0.54841,1.2154,-3.633678,-0.043950673,grooming,0,19,na,False,False,,
7204,-1.233,1.8326,4.3647,-1.78,2.1028,4.0827,-4.9229,2.8087,0.82201,-2.8876,2.7235,2.4237,-3.2175,3.465,0.23099,-5.0233,5.5642,0.25465,-1.6854,3.1432,2.0449,-1.7044,3.3275,1.7428,-7.2205,-0.54604,1.2177,-3.926702,0.29053286,grooming,0,13,na,False,False,,
7205,-1.233,1.8206,3.5265,-1.7546,2.085,3.7746,-4.9573,2.8122,0.82201,-2.8084,2.7007,2.3139,-3.2358,3.4558,0.23099,-5.0233,5.5642,0.25566,-1.6854,3.1174,2.0449,-1.6809,3.2725,1.4943,-7.2205,-0.54604,1.2251,-4.090098,0.5421807,grooming,0,13,na,False,False,,
7206,-1.233,1.7869,2.0254,-1.7526,2.0701,2.9104,-4.9573,2.9097,0.82201,-2.7672,2.677,1.9415,-3.2633,3.4192,0.25107,-5.0142,5.555,0.25899,-1.6854,3.0692,1.5136,-1.6597,3.245,1.1023,-7.2205,-0.54604,1.2251,-4.2600446,0.6401267,grooming,0,50,na,False,False,,
7207,-1.2302,1.6839,1.1791,-1.7526,2.0608,2.0564,-4.9458,3.0089,0.82401,-2.7107,2.6552,1.592,-3.3275,3.3825,0.28732,-5.0142,5.555,0.27732,-1.6688,3.0342,0.99444,-1.6505,3.245,0.93155,-7.2205,-0.54604,1.2251,-4.0134873,0.47625715,grooming,0,13,na,False,False,,
7208,-1.2048,1.5537,0.8542,-1.7526,2.0453,1.4896,-4.9443,3.0818,0.83137,-2.6615,2.6542,1.4075,-4.1525,3.3458,0.29324,-5.005,5.555,0.33119,-1.6688,3.0143,0.98335,-1.6408,3.2358,0.91788,-7.2205,-0.54604,1.2251,-3.789253,0.27493057,grooming,0,13,na,False,False,,
7209,-1.1772,1.4386,0.8542,-1.7296,2.0221,1.3424,-4.9306,3.0818,0.85124,-2.6476,2.6506,1.3531,-4.8492,3.2908,0.32432,-5.005,5.555,0.36939,-1.6688,2.9777,0.97697,-1.6042,3.1992,0.91788,-7.2205,-0.54604,1.2251,-3.5970223,-0.111285955,grooming,0,19,na,False,False,,
7210,-1.1542,1.3824,0.8542,-1.7296,2.0037,1.3424,-4.9285,3.0818,0.8695,-2.632,2.6453,1.3531,-4.8492,3.2542,0.35749,-5.005,5.555,0.37372,-1.6688,2.9426,0.96807,-1.5492,3.1625,0.7346,-7.2205,-0.54604,1.2251,-3.29533,-0.44154683,grooming,0,46,na,False,False,,
7211,-1.0804,1.3824,0.8542,-1.7296,1.9897,1.3424,-4.9048,3.0818,0.87624,-2.619,2.643,1.3531,-4.8492,3.245,0.36442,-5.005,5.555,0.37845,-1.6688,2.9242,0.9653,-1.5492,3.1625,0.56385,-7.2205,-0.54604,1.2251,-2.872303,-0.5097335,grooming,0,46,na,False,False,,
7212,-0.96152,1.3793,0.8542,-1.7296,1.9742,1.3424,-4.8725,3.0818,0.87624,-2.619,2.6393,1.3531,-4.8492,3.2358,0.37002,-5.005,5.555,0.37945,-1.6674,2.915,0.96421,-1.5492,3.1625,0.56323,-7.2205,-0.54604,1.2251,-2.5920088,-0.8190984,grooming,0,43,na,False,False,,
7213,-0.8112,1.3793,0.8542,-1.7218,1.9742,1.3424,-4.8725,3.0818,0.87624,-2.619,2.6085,1.3531,-4.8492,3.2267,0.38349,-5.005,5.555,0.38411,-1.6674,2.915,0.96264,-1.5492,3.1625,0.56303,-7.2205,-0.54604,1.2251,-2.4394448,-0.98360735,grooming,0,43,na,False,False,,
7214,-0.71255,1.3793,0.8542,-1.6719,1.9594,1.3424,-4.8725,3.0818,0.8695,-2.6136,2.5474,1.3531,-4.8492,3.2267,0.40429,-5.005,5.555,0.38997,-1.6662,2.9058,0.96174,-1.5492,3.1625,0.56002,-7.2205,-0.54604,1.2251,-2.4458299,-1.0511044,grooming,0,43,na,False,False,,
7215,-0.71255,1.3793,0.8542,-1.6291,1.9479,1.3424,-4.8725,3.0818,0.85124,-2.6078,2.4967,1.3531,-4.8492,3.2267,0.41636,-5.005,5.555,0.39185,-1.6662,2.8967,0.96126,-1.5492,3.1625,0.55502,-7.2205,-0.5219,1.2251,0.3710534,0.94100803,grooming,4,44,na,False,False,,
7216,-0.5903,1.3793,0.8542,-1.4985,1.9385,1.3424,-4.8725,3.0818,0.83137,-2.5866,2.4681,1.3531,-4.8492,3.2267,0.41928,-5.005,5.555,0.3926,-1.6662,2.8967,0.96096,-1.5492,3.1625,0.55172,-7.2205,-0.49775,1.2251,0.6529073,1.3410426,grooming,4,38,na,False,False,,
7217,-0.40234,1.2943,0.8542,-1.2765,1.9057,1.3424,-4.8725,3.0818,0.82401,-2.5796,2.4462,1.3531,-4.8492,3.2175,0.41944,-5.005,5.5458,0.39325,-1.6662,2.8692,0.96096,-1.5492,3.1625,0.54948,-7.2205,-0.49775,1.2251,0.6664536,1.732512,grooming,4,1,na,False,False,,
7218,-0.40234,1.3657,0.8542,-1.1065,1.8455,1.3424,-4.8725,3.0818,0.82201,-2.5552,2.2851,1.3531,-4.8492,3.1992,0.4222,-5.005,5.5275,0.40749,-1.6214,2.8194,0.96065,-1.5492,3.1625,0.54522,-7.2205,-0.49775,1.2251,0.93956727,2.3768692,grooming,4,59,na,False,False,,
7219,-0.10939,1.3824,0.72301,-0.86412,1.6825,1.3424,-4.8725,3.0818,0.81443,-2.432,2.0664,1.3531,-4.8492,3.19,0.42496,-5.005,5.5183,0.42479,-1.6214,2.7644,0.95862,-1.5492,3.1625,0.54026,-7.2205,-0.49775,1.2251,1.1469342,2.6741183,grooming,4,40,na,False,False,,
7220,0.30957,1.3824,0.53736,-0.5136,1.4507,1.261,-4.8459,3.0818,0.80618,-2.1725,1.9573,1.3169,-4.8492,3.1533,0.42793,-4.8492,5.5183,0.45537,-1.4666,2.0717,0.62243,-1.5492,3.1625,0.53673,-7.2205,0.25504,1.1232,0.9018041,3.6514704,grooming,4,29,na,True,False,,
7221,0.75743,1.3824,0.36462,-0.0049546,1.3713,1.1626,-4.4421,3.0818,0.80618,-1.7655,1.8886,1.2955,-4.8492,3.1075,0.4308,-4.0975,5.115,0.48842,-1.0542,1.3017,0.28589,-1.4942,3.1625,0.53235,-7.2504,1.0078,0.94946,0.51905745,3.8718202,grooming,4,8,na,True,False,,
