,z1,z2,y,y_
76638,-2.8484588,11.1765175,walking,1
76639,-2.894714,11.237168,walking,1
76640,-2.9887218,11.299357,walking,1
76641,-3.095255,11.344634,walking,1
76642,-3.1211338,11.3450985,walking,1
76643,-3.1117108,11.324166,walking,1
76644,-3.0975225,11.316883,walking,1
76645,-3.1347437,11.319948,walking,1
76646,-3.0284452,11.204803,walking,1
76647,-3.0872889,11.246359,walking,1
76648,-2.978698,11.231247,walking,1
76649,-2.9707754,11.203627,walking,1
76650,-2.9585707,11.118218,walking,1
76651,-2.762868,10.881466,walking,1
76652,-2.3619292,10.585415,walking,1
76653,-2.1230936,10.44884,walking,1
76654,-1.8725632,10.192606,walking,1
76655,-1.6059692,10.082266,walking,1
76656,-1.4941947,10.005175,walking,1
76657,-1.4146538,9.874722,walking,1
76658,-1.1961393,9.7452,walking,1
76659,0.2371349,8.789545,walking,0
76660,0.3538543,8.698313,walking,0
76661,0.41906872,8.655297,walking,0
76662,0.36711574,8.634098,na,0
76663,0.36536878,8.521668,na,0
76664,0.36913148,8.509123,na,0
76665,0.38788083,8.404948,na,0
76666,0.4075456,8.325622,na,0
76667,0.35250267,8.262781,na,0
76668,0.29472294,8.136311,na,0
76669,0.17711236,8.058439,na,0
76670,-0.13380471,7.8365183,na,0
76671,-1.0158442,7.500703,na,0
76672,-1.223574,7.577325,na,0
76673,-1.2400322,7.5588827,rearing,0
76674,-1.1610533,7.619735,rearing,0
76675,-1.1813766,7.49577,rearing,0
76676,-0.9196695,7.6787333,rearing,0
76677,-0.3134949,7.8894644,rearing,0
76678,0.04180979,8.253708,rearing,0
76679,-0.12674336,8.433321,rearing,0
76680,0.06775055,8.789866,rearing,0
76681,0.06601599,9.562015,rearing,1
76682,0.05355474,9.804743,rearing,1
76683,-0.17580496,10.276898,na,1
76684,-0.5496502,10.686748,na,1
76685,-0.7629003,11.246273,walking,1
76686,-1.136727,11.481352,walking,1
76687,-1.3760364,11.545907,walking,1
76688,-1.5213652,11.644115,walking,1
76689,-1.5234354,11.57301,walking,1
76690,-1.5554302,11.620473,walking,1
76691,-1.6524969,11.56127,walking,1
76692,-1.5381352,11.514825,walking,1
76693,-1.0242189,10.874897,walking,1
76694,-0.63979167,10.600531,walking,1
76695,-0.53042644,10.515489,walking,1
76696,-0.52871484,10.451535,walking,1
76697,-0.32452005,10.414307,walking,1
76698,-0.31130219,10.281987,walking,1
76699,-0.05519505,10.113206,walking,1
76700,0.1441218,9.723896,na,1
76701,0.5115999,9.085693,na,1
76702,0.5617961,8.85253,na,0
76703,0.64623326,8.814322,na,0
76704,0.6671672,8.60477,na,0
76705,0.7226603,8.579711,na,0
76706,0.6913757,8.409336,na,0
76707,0.5064807,8.137912,na,0
76708,0.29983735,7.8994308,na,0
76709,0.25069115,7.815943,na,0
76710,0.26286244,7.8013163,na,0
76711,0.25354746,7.778993,na,0
76712,0.22921419,7.8037543,na,0
76713,-2.0282981,7.5745363,na,0
76714,-2.321787,7.5090537,na,0
76715,-2.4864187,7.378314,na,0
76716,-2.4842553,7.455281,na,0
76717,-2.5694754,7.4454165,na,0
76718,-2.506646,7.408914,na,0
76719,-2.6010125,7.0399265,na,0
76720,-2.6121097,6.5228324,na,0
76721,-2.6051557,6.089196,na,0
76722,-2.639732,5.9605966,na,0
76723,-2.7844415,5.5106673,na,0
76724,-2.8980777,5.328765,rearing,0
76725,-2.8724618,5.120631,rearing,0
76726,-2.8423235,5.008295,rearing,0
76727,-2.8845115,5.033814,rearing,0
76728,-2.888858,5.0383787,rearing,0
76729,-2.8694735,5.061962,rearing,0
76730,-2.855892,5.0320306,rearing,0
76731,-2.873001,5.0187497,rearing,0
76732,-2.8287816,5.0545874,rearing,0
76733,-2.8011587,5.0834537,rearing,0
76734,-2.8410792,5.063265,rearing,0
76735,-2.8146083,5.0781374,rearing,0
76736,-2.7882485,5.076427,rearing,0
76737,-2.7281303,5.1048236,rearing,0
76738,-2.7607121,5.1241107,rearing,0
76739,-2.7122667,5.1512823,rearing,0
76740,-2.6295433,5.2123146,rearing,0
76741,-2.6302447,5.2957687,rearing,0
76742,-2.4287996,5.473992,rearing,0
76743,-2.356284,5.522827,rearing,0
76744,-1.556844,6.582025,rearing,0
76745,-1.4993347,7.033727,rearing,0
76746,-1.5280813,7.354462,rearing,0
76747,-1.789073,7.518772,rearing,0
76748,-1.8522669,7.5503616,rearing,0
76749,-1.8525705,7.5868917,rearing,0
76750,-1.8053832,7.5394545,rearing,0
76751,-1.8573831,7.54832,rearing,0
76752,-1.8001304,7.5546823,rearing,0
76753,-1.4753336,7.4109526,rearing,0
76754,-1.2149701,7.5158157,rearing,0
76755,-0.9883012,7.79049,rearing,0
76756,-0.84826124,8.082896,rearing,0
76757,-0.75988567,8.49903,rearing,0
76758,-0.7065246,9.223251,na,1
76759,-0.50053096,9.610741,na,1
76760,-0.5140101,9.897285,na,1
76761,-0.47596517,9.986856,na,1
76762,-0.5834827,10.075273,na,1
76763,-0.7814365,10.005803,na,1
76764,-0.89886165,10.111913,na,1
76765,-1.2320845,10.16455,na,1
76766,-1.2797062,10.187011,na,1
76767,-1.3856264,10.229316,na,1
76768,-1.4060988,10.185654,na,1
76769,-1.5183101,10.234689,na,1
76770,-1.5428216,10.251051,na,1
76771,-1.6743655,10.253237,na,1
76772,-1.7444186,10.221132,na,1
76773,-1.7604667,10.144882,na,1
76774,-1.8338972,10.155516,na,1
76775,-1.8029884,10.125435,na,1
76776,-1.8458971,10.018574,walking,1
76777,-1.755294,9.994119,walking,1
76778,-1.8450431,9.847609,walking,1
76779,-1.879311,9.716761,walking,1
76780,-2.3854752,6.8469276,walking,0
76781,-2.3277993,6.7107344,walking,0
76782,-2.3433115,6.761086,walking,0
76783,-2.3442216,6.6606526,walking,0
76784,-2.3651142,6.585493,walking,0
76785,-2.4316413,6.380641,walking,0
76786,-2.4091117,6.2858267,walking,0
76787,-2.459355,6.04693,na,0
76788,-2.4889746,5.81205,na,0
76789,-2.4017427,5.642319,na,0
76790,-2.4833958,5.5139594,rearing,0
76791,-2.4319518,4.6644826,rearing,0
76792,-2.4496439,4.6671486,rearing,0
76793,-2.4539764,4.6260285,rearing,0
76794,-2.5564322,4.565347,rearing,0
76795,-2.5582838,4.5241923,rearing,0
76796,-2.611887,4.5085883,rearing,0
76797,-2.7487826,4.4064965,rearing,0
76798,-2.8931794,4.3009806,rearing,0
76799,-2.8975382,4.284863,rearing,0
76800,-2.8852577,4.207917,rearing,0
76801,-2.928032,4.191687,rearing,0
76802,-2.929432,4.1934032,rearing,0
76803,-2.9347992,4.175454,rearing,0
76804,-2.9218388,4.1841426,rearing,0
76805,-2.921951,4.1909204,rearing,0
76806,-2.8767169,4.178757,rearing,0
76807,-2.8879573,4.223753,rearing,0
76808,-2.8627799,4.2266884,rearing,0
76809,-2.9016874,4.389962,rearing,0
76810,-2.754495,4.54066,rearing,0
76811,-2.6626136,4.528451,rearing,0
76812,-2.5895271,4.6244187,rearing,0
76813,-2.6337852,4.563163,rearing,0
76814,-2.7488065,4.624783,rearing,0
76815,-2.9151375,4.7484946,rearing,0
76816,-2.940164,4.8535237,rearing,0
76817,-2.9690242,4.925574,rearing,0
76818,-2.8325198,5.10262,rearing,0
76819,-2.8326795,5.091104,rearing,0
76820,-2.2292428,6.313834,rearing,0
76821,-2.2572308,6.894913,na,0
76822,-2.5362582,7.1198187,na,0
76823,-2.8709395,7.038215,na,0
76824,-3.401157,6.9237647,na,0
76825,-3.5716114,6.8732076,na,0
76826,-3.6092393,6.8200417,na,0
76827,-3.5907571,6.811935,na,0
76828,-3.4960485,6.876064,na,0
76829,-3.309614,6.9124727,na,0
76830,-2.665714,7.012893,na,0
76831,-2.082912,6.99651,na,0
76832,-1.5048063,7.343036,na,0
76833,-0.86063147,7.753898,na,0
76834,-0.26668322,8.30535,na,0
76835,-0.17489298,8.389489,na,0
76836,0.17361346,8.409621,na,0
76837,0.22140391,8.3523655,na,0
76838,0.27150863,8.317945,na,0
76839,0.39913487,8.311309,na,0
76840,0.4295537,8.303634,walking,0
76841,0.55699956,8.26308,walking,0
76842,1.7811997,7.27554,walking,3
76843,1.8654426,7.2262006,walking,3
76844,1.8963425,7.162953,walking,3
76845,1.9607396,7.17753,walking,3
76846,2.0797005,7.16919,walking,3
76847,2.19397,7.170218,walking,3
76848,2.248597,7.1939116,walking,3
76849,2.4453487,7.182256,na,3
76850,2.6716342,7.162384,na,3
76851,2.7369277,7.1991663,na,3
76852,2.8062038,7.156284,na,3
76853,2.7360992,7.164642,na,3
76854,2.7755022,7.1921697,na,3
76855,2.7097588,7.2006483,na,3
76856,2.57149,7.2092085,na,3
76857,2.3877037,7.270738,na,3
76858,2.3356109,7.239669,na,3
76859,2.254957,7.2789083,na,3
76860,2.203599,7.36284,na,3
76861,2.0713532,7.485913,na,3
76862,1.8706913,7.5576243,na,3
76863,1.9214356,7.6062284,na,3
76864,1.9002146,7.6874113,na,3
76865,1.8634924,7.723449,na,3
76866,1.79643,7.778953,na,3
76867,1.229218,9.462309,na,3
76868,0.786263,12.123936,na,1
76869,0.59695685,12.35653,na,1
76870,0.4493199,12.502555,na,1
76871,0.39697486,12.715445,na,1
76872,0.28100708,12.882177,na,1
76873,0.13782018,13.080416,na,1
76874,-0.018016318,13.315254,na,1
76875,-0.12781306,13.622217,rearing,1
76876,-0.17958577,13.710066,rearing,1
76877,-0.16182618,13.730271,na,1
76878,-0.16189273,13.764163,walking,1
76879,-0.13694364,13.708766,walking,1
76880,-0.0019414186,13.689362,walking,1
76881,0.07715848,13.521488,walking,1
76882,0.40604255,13.118225,walking,1
76883,0.5949237,12.837972,walking,1
76884,0.8012128,12.431247,walking,1
76885,0.87803197,12.379144,walking,1
76886,1.0137446,12.1883135,walking,1
76887,1.2954236,12.047934,walking,1
76888,1.9634752,7.690956,walking,3
76889,2.0294762,7.542689,na,3
76890,2.1454575,7.2579575,na,3
76891,2.2328706,7.052965,rearing,2
76892,2.2358212,6.954109,rearing,2
76893,2.3455007,6.749009,rearing,2
76894,2.3376536,6.6730676,rearing,2
76895,2.351855,6.5909476,rearing,2
76896,2.260658,6.4344673,rearing,2
76897,2.3011203,6.379859,rearing,2
76898,2.1551676,6.412918,rearing,2
76899,1.8899298,6.528177,rearing,2
76900,1.7874917,6.5448394,rearing,2
76901,1.8777285,6.515314,rearing,2
76902,3.3138285,6.603273,rearing,2
76903,3.4640489,6.5724406,rearing,2
76904,3.5115352,6.5736527,rearing,2
76905,3.4596114,6.5417347,rearing,2
76906,3.4639876,6.538999,rearing,2
76907,3.4944675,6.546544,rearing,2
76908,3.4858332,6.4857697,rearing,2
76909,3.2972243,6.438878,rearing,2
76910,3.1402023,6.3944354,na,2
76911,3.0341423,6.542612,na,2
76912,3.0588267,6.4741445,na,2
76913,3.0516672,6.481813,na,2
76914,3.0069418,6.528106,na,2
76915,2.9471335,6.584261,na,2
76916,2.9517443,6.577254,na,2
76917,3.0060813,6.478343,na,2
76918,3.0703838,6.466775,na,2
76919,3.1898053,6.424101,na,2
76920,3.2338424,6.4457874,na,2
76921,3.2709944,6.4253917,na,2
76922,3.246909,6.445465,na,2
76923,3.244966,6.468873,na,2
76924,3.246937,6.464713,na,2
76925,3.1654985,6.4151006,na,2
76926,3.000124,6.4129024,na,2
76927,2.4988477,6.6853213,na,2
76928,1.9531252,6.6536264,na,2
76929,1.8380148,6.567671,rearing,2
76930,1.7468078,6.531875,rearing,2
76931,1.7401675,6.5835967,rearing,2
76932,1.8074802,6.557002,rearing,2
76933,1.7574427,6.5443444,rearing,2
76934,1.9810776,6.724893,rearing,2
76935,2.1246884,6.868209,rearing,2
76936,2.229555,6.925446,rearing,2
76937,2.3395543,6.971065,rearing,2
76938,2.3445873,6.975739,rearing,2
76939,2.3883708,7.0021677,na,2
76940,2.4299726,6.996508,na,2
76941,2.486563,7.0178533,na,2
76942,2.545535,6.9726562,na,2
76943,2.55881,6.97124,standing,2
76944,2.553608,6.9633346,standing,2
76945,2.5845134,6.9624343,standing,2
76946,2.5970986,6.975137,standing,2
76947,2.5961702,6.9480715,standing,2
76948,2.56379,6.931295,standing,2
76949,2.5686457,7.006424,standing,2
76950,2.552859,7.038674,standing,2
76951,2.5343287,7.061743,standing,2
76952,2.556672,7.0833354,standing,2
76953,2.5461814,7.111724,standing,2
76954,2.543077,7.122997,standing,3
76955,2.5061586,7.1183324,standing,2
76956,2.5247624,7.152047,standing,3
76957,2.5367932,7.2122607,standing,3
76958,2.5530288,7.195844,standing,3
76959,2.5022418,7.416747,standing,3
76960,2.500858,7.491916,standing,3
76961,2.533646,7.474272,standing,3
76962,2.5304027,7.441966,standing,3
76963,2.5294986,7.5134916,standing,3
76964,2.491508,7.502603,standing,3
76965,2.505403,7.5272436,standing,3
76966,2.4989212,7.5796714,standing,3
76967,2.3848712,7.6226306,standing,3
76968,2.4558156,7.6336093,na,3
76969,2.4554994,7.6834373,na,3
76970,2.337742,7.9719243,na,3
76971,2.166853,8.364686,na,3
76972,2.1698096,8.305481,na,3
76973,1.9806702,8.590277,na,3
76974,1.8269943,8.782721,na,3
76975,1.7789348,8.847861,walking,3
76976,1.5196106,9.00744,walking,3
76977,1.3119261,9.190643,walking,3
76978,1.3191447,9.169702,walking,3
76979,1.0928577,9.293974,walking,3
76980,1.0093043,9.36695,walking,3
76981,0.95020115,9.49842,walking,1
76982,-0.501258,10.404324,walking,1
76983,-0.73042595,10.549695,walking,1
76984,-1.0108113,10.597793,walking,1
76985,-1.1741999,10.702156,walking,1
76986,-1.5275133,10.894628,walking,1
76987,-2.122517,10.709978,walking,1
76988,-2.8534923,10.588144,walking,1
76989,-2.9664817,10.598403,walking,1
76990,-3.006821,10.5709715,walking,1
76991,-3.0119317,10.593426,walking,1
76992,-2.9912198,10.565858,walking,1
76993,-2.8998523,10.578075,walking,1
76994,-2.7591505,10.715111,walking,1
76995,-2.0718482,10.91923,walking,1
76996,-1.7626019,11.300148,walking,1
76997,-1.5256548,11.585935,walking,1
76998,-1.2754728,11.898876,walking,1
76999,-1.13585,12.170709,walking,1
77000,-1.0270275,12.236913,walking,1
77001,-1.0215815,12.380066,walking,1
77002,-1.0230608,12.483782,walking,1
77003,-0.90902424,12.650387,walking,1
77004,-0.84399563,12.723181,walking,1
77005,-0.7016676,12.939616,walking,1
77006,-0.71049494,12.985282,walking,1
77007,-0.5689076,12.990161,walking,1
77008,-0.49794295,12.890671,walking,1
77009,-0.42324996,12.841283,walking,1
77010,-0.040544424,12.562909,walking,1
77011,0.09662232,12.323061,walking,1
77012,0.19879952,12.229301,walking,1
77013,0.23253834,12.048218,walking,1
77014,0.25606343,11.964617,walking,1
77015,0.27800313,11.821558,walking,1
77016,0.38881466,11.682075,na,1
77017,0.15684207,11.467292,na,1
77018,-0.029565124,11.06972,na,1
77019,-0.42715177,10.589868,na,1
77020,-0.5655161,10.480541,na,1
77021,-0.58327365,10.551763,na,1
77022,-0.682249,10.517127,na,1
77023,-0.6610922,10.521605,na,1
77024,-0.7116521,10.528362,na,1
77025,-0.7522702,10.632238,na,1
77026,-0.87948775,10.497214,na,1
77027,-0.8346022,10.575929,na,1
77028,-0.90882057,10.546616,na,1
77029,-0.981966,10.581963,na,1
77030,-0.9814731,10.580113,na,1
77031,-1.0079287,10.575803,na,1
77032,-1.0404528,10.531777,na,1
77033,-1.124882,10.479288,na,1
77034,-1.0439692,10.324403,na,1
77035,1.027529,5.392157,walking,2
77036,1.0000963,5.397525,walking,2
77037,0.974398,5.3851156,walking,2
77038,0.93201894,5.3682013,walking,0
77039,0.95222926,5.4328837,na,0
77040,0.924985,5.4419107,na,0
77041,0.8167217,5.4751124,na,0
77042,0.7879462,5.5012126,na,0
77043,0.650345,5.5102944,walking,0
77044,-2.0833738,6.55969,walking,0
77045,-2.2945259,6.6509104,walking,0
77046,-2.4089694,6.6123333,na,0
77047,-2.5128536,6.840114,na,0
77048,-2.4752903,6.768558,na,0
77049,-2.4243195,6.713664,na,0
77050,-2.3766553,6.6447544,na,0
77051,-2.305595,6.656073,na,0
77052,-2.3624964,6.585212,na,0
77053,-2.2970288,6.5644484,na,0
77054,-2.2012038,6.406951,na,0
77055,-2.17591,6.069667,na,0
77056,-1.9917747,5.204866,na,0
77057,-1.9472077,4.8991594,rearing,0
77058,-1.8773413,4.7718744,rearing,0
77059,-1.809232,4.6450787,rearing,0
77060,-1.675194,4.44808,rearing,0
77061,-1.6747515,4.317568,rearing,0
77062,-1.655511,4.2414236,rearing,0
77063,-1.6341554,4.2413206,rearing,0
77064,-1.6349758,4.2446384,rearing,0
77065,-1.6275027,4.2219086,rearing,0
77066,-1.6587126,4.2479444,rearing,0
77067,-1.6257218,4.2554955,rearing,0
77068,-1.6330456,4.2656326,rearing,0
77069,-1.622342,4.2509146,rearing,0
77070,-1.7312573,4.2871447,rearing,0
77071,-1.7561303,4.356373,rearing,0
77072,-1.7156262,4.4220467,rearing,0
77073,-1.7329985,4.650001,rearing,0
77074,-1.7932802,4.6829624,rearing,0
77075,-1.7721766,4.737308,rearing,0
77076,-1.7953371,4.8371162,rearing,0
77077,-1.889204,5.05784,rearing,0
77078,-1.7290108,5.4535418,rearing,0
77079,-1.7327996,5.8277893,rearing,0
77080,-1.586548,6.379554,rearing,0
77081,-1.5018339,6.8903146,rearing,0
77082,-1.3663334,7.0136557,rearing,0
77083,-1.4469285,7.078295,rearing,0
77084,-1.5146672,7.1298113,rearing,0
77085,-1.5053419,7.1088734,rearing,0
77086,-1.475645,7.1143823,rearing,0
77087,-1.4805285,7.196651,rearing,0
77088,-1.3953333,7.271476,rearing,0
77089,-1.1793889,7.4645076,rearing,0
77090,-0.8949635,8.237162,rearing,0
77091,-0.51514775,9.3591795,rearing,1
77092,-0.45708895,9.627976,rearing,1
77093,-0.44789496,9.727348,na,1
77094,-0.4237928,9.790101,na,1
77095,-0.43964994,9.874058,na,1
77096,-0.42396566,9.87014,na,1
77097,-0.40493006,9.864492,na,1
77098,-0.38365194,9.85287,na,1
77099,-0.2745444,9.822023,na,1
77100,-0.18444262,9.854075,na,1
77101,3.0504978,5.7816234,na,2
77102,3.1298673,5.670747,walking,2
77103,3.1220448,5.687252,walking,2
77104,3.1165876,5.6837277,walking,2
77105,3.1336675,5.647215,walking,2
77106,3.1718113,5.6137385,walking,2
77107,3.2313426,5.548677,walking,2
77108,3.374649,5.4100337,na,2
77109,3.43119,5.3613114,na,2
77110,3.4635353,5.2931232,na,2
77111,3.4159758,5.288056,na,2
77112,3.4573233,5.281557,na,2
77113,3.457648,5.2669854,grooming,2
77114,3.470736,5.2335305,grooming,2
77115,3.464014,5.2697973,grooming,2
77116,3.35519,5.2758584,grooming,2
77117,3.383792,5.3159003,grooming,2
77118,3.3683946,5.309549,grooming,2
77119,3.372786,5.3114266,grooming,2
77120,3.3634088,5.3257313,grooming,2
77121,3.335127,5.3385935,grooming,2
77122,3.3526864,5.3249936,grooming,2
77123,3.3225453,5.3120503,grooming,2
77124,3.3591964,5.314242,grooming,2
77125,3.3445537,5.3096414,grooming,2
77126,3.3432984,5.3102055,grooming,2
77127,3.3488553,5.2933426,grooming,2
77128,3.3057733,5.3106194,grooming,2
77129,3.368262,5.267627,grooming,2
77130,3.3874452,5.237977,grooming,2
77131,3.4951284,5.1215167,grooming,2
77132,3.560027,5.117617,grooming,2
77133,3.5982428,5.060884,grooming,2
77134,3.593102,5.0405874,grooming,2
77135,3.6203048,5.042051,grooming,2
77136,3.6216304,5.017907,grooming,2
77137,3.9522884,4.844392,grooming,2
77138,4.0073767,4.736742,grooming,2
77139,4.0865293,4.757973,grooming,2
77140,4.1103473,4.6767173,grooming,2
77141,4.1416707,4.7111964,grooming,2
77142,4.1409492,4.6174636,grooming,2
77143,4.155538,4.653516,grooming,2
77144,4.186126,4.595307,grooming,2
77145,4.171121,4.6473813,grooming,2
77146,4.206628,4.6989036,grooming,2
77147,4.2328424,4.69372,grooming,2
77148,4.23746,4.7057114,grooming,2
77149,4.218218,4.6883283,grooming,2
77150,4.307329,4.710071,grooming,2
77151,4.2384806,4.67308,grooming,2
77152,4.186934,4.633653,grooming,2
77153,4.169174,4.661365,grooming,2
77154,4.1380124,4.719649,grooming,2
77155,4.0697994,4.677987,grooming,2
77156,4.0893207,4.66866,grooming,2
77157,4.0632205,4.667159,grooming,2
77158,4.1091423,4.6896877,grooming,2
77159,4.129321,4.6867585,grooming,2
77160,4.1925287,4.693401,grooming,2
77161,4.228806,4.669024,grooming,2
77162,4.2962704,4.6748247,grooming,2
77163,4.306635,4.6534867,grooming,2
77164,4.323885,4.6611323,grooming,2
77165,4.322297,4.696142,grooming,2
77166,4.3556557,4.686842,grooming,2
77167,4.312092,4.6749706,grooming,2
77168,4.2724514,4.634543,grooming,2
77169,4.3029914,4.682,grooming,2
77170,4.312786,4.6745987,grooming,2
77171,4.3136225,4.675511,grooming,2
77172,4.311436,4.6753507,grooming,2
77173,4.3000083,4.675026,grooming,2
77174,4.3124876,4.6789303,grooming,2
77175,4.2872,4.672436,grooming,2
77176,4.2461653,4.6575055,grooming,2
77177,4.286915,4.658984,grooming,2
77178,4.236927,4.6734886,grooming,2
77179,4.2213473,4.6890697,grooming,2
77180,4.193924,4.7054877,grooming,2
77181,4.183287,4.7299337,grooming,2
77182,4.1790695,4.7442627,grooming,2
77183,4.1875887,4.7442346,grooming,2
77184,4.128833,4.7601714,grooming,2
77185,4.1788425,4.7478786,grooming,2
77186,4.168394,4.731711,grooming,2
77187,4.1446576,4.7533617,grooming,2
77188,4.141808,4.7287974,grooming,2
77189,4.183772,4.692066,grooming,2
77190,4.210807,4.669347,grooming,2
77191,4.246238,4.609057,grooming,2
77192,4.220117,4.5915217,grooming,2
77193,4.2415986,4.5560265,grooming,2
77194,4.230706,4.536133,grooming,2
77195,4.2579536,4.5160775,grooming,2
77196,4.2626834,4.467387,grooming,2
77197,4.2488384,4.4419365,grooming,2
77198,4.2261205,4.5229335,grooming,2
77199,4.2161098,4.5989666,grooming,2
77200,4.1868887,4.6973,grooming,2
77201,4.1788983,4.6934977,grooming,2
77202,4.1927714,4.676625,grooming,2
77203,4.188074,4.694434,grooming,2
77204,4.233802,4.684229,grooming,2
77205,4.210545,4.6244493,grooming,2
77206,4.1756916,4.741641,grooming,2
77207,4.2163925,4.663397,grooming,2
77208,4.2374773,4.6645284,grooming,2
77209,4.2240033,4.6695924,grooming,2
77210,4.236969,4.6655035,grooming,2
77211,4.2206407,4.6868114,grooming,2
77212,4.198189,4.720691,grooming,2
77213,4.1477237,4.7867627,grooming,2
77214,4.1709604,4.718871,grooming,2
77215,4.143175,4.7623167,grooming,2
77216,4.157018,4.7862306,grooming,2
77217,4.144191,4.8160806,grooming,2
77218,4.11147,4.8466783,grooming,2
77219,4.0996137,4.883473,grooming,2
77220,4.050519,4.9545326,grooming,2
77221,4.0492344,4.9444757,grooming,2
77222,4.0819964,5.0286965,grooming,2
77223,4.0971975,5.0709734,grooming,2
77224,4.148597,5.085831,grooming,2
77225,4.297545,5.112019,grooming,2
77226,4.372814,5.154328,grooming,2
